tagID,tagValue
10604,peter paul and mary
10605,we gotta fight fight fight fight fight for this love
10606,come here rude boy-boy
10607,revoltads
10608,passiva
10609,poppunk
10610,oldschool punkrock
10611,77 style punk
10612,awesome punk
10613,old-school punk
10614,magyar
10615,us punk
10616,melodic punk-rock
10617,lovable foreigners
10618,old skool punk
10619,lookout records
10620,pop-punk fury
10621,punk rock show
10622,punk-pop
10623,magyar punk
10624,hungarian punk-rock
10625,punk revival
10626,good punk
10627,true punk
10628,hungarian punk
10629,buzzpop
10630,punk rock-n-roll
10631,lookout
10632,die Ärzte
10633,clash
10634,singalong punk
10635,mississippi
10636,old blues
10637,the mars volta
10638,working class
10639,old but good
10640,super catchy
10641,me likey
10642,so sweet
10643,jackass number 2
10644,fucking beast
10645,kinda emoish
10646,future wifey
10647,hate her but like her music
10648,hated him loved his music
10649,sounds better live
10650,people are crazy
10651,reminds me of my besties
10652,rip
10653,sexi
10654,sexy video
10655,cute song
10656,i cry when angels deserve to die
10657,lovemetal
10658,gulity pleasure
10659,jared leto
10660,sexy lead singer
10661,love her voice
10662,eazy-e
10663,ice cube
10664,dr dre
10665,temporal
10666,techno-industrial
10667,dark industrial
10668,industrial noise
10669,hard dance
10670,hip-hop industrial
10671,electro - industrial
10672,ambient-industrial
10673,industrial world
10674,el nin yo
10675,agrestina
10676,paranaense
10677,music for your ears
10678,melodramatic popular song
10679,roquenrou
10680,parana
10681,pr
10682,makes me want to shout it from a rooftop
10683,me faz querer subir no telhado e gritar pra todo mundo ouvir
10684,one of the best tracks ever
10685,isolation
10686,ian curtis
10687,she wolf
10688,man vocalist
10689,good rnb
10690,relationships
10691,rock out
10692,angry
10693,mystical
10694,innocent
10695,philosophical
10696,so cheesy
10697,ooh girl
10698,blunt
10699,wise
10700,reflective
10701,release
10702,confessional
10703,little mermaid
10704,british television
10705,harsh
10706,electrodark
10707,electronic house
10708,white rap
10709,trashbag filled with vomit
10710,sondtrack
10711,tocante
10712,kid abelha
10713,patti smith
10714,perfeita
10715,chav
10716,melodic thrash metal
10717,brian hands
10718,chamone
10719,godlike people of awesomeness
10720,1800s
10721,global
10722,dig it
10723,well cool
10724,farout
10725,lms artist
10726,west yorkshire
10727,bradford
10728,elegiac
10729,alternative soul
10730,guitarishness
10731,party punk
10732,twin guitar
10733,mixed vocals
10734,girls aloud
10735,coo
10736,european song
10737,speak now
10738,fearless
10739,kiss and tell
10740,dignity
10741,meet miley cyrus
10742,all i ever wanted
10743,extranjera
10744,a year without a rain
10745,breakout
10746,depre
10747,corta venas
10748,dedicadas
10749,myfavorite
10750,sad nights
10751,para llorar
10752,para bailar
10753,ghost rave
10754,grave wave
10755,dark shoegaze
10756,dubtech
10757,dub tech
10758,uk funky
10759,balearic pop
10760,psych-pop
10761,belgian screamo
10762,malaysia idol
10763,jihad
10764,electroturca
10765,naat
10766,military march
10767,jihad song
10768,le saint quran
10769,ottoman military band
10770,free indir indir
10771,ottoman traditional
10772,ucretsiz mp3
10773,pakistan
10774,jihad songs
10775,ottoman classical
10776,mehter
10777,naathan
10778,ottoman art
10779,mevlidhan
10780,ghazal
10781,moroccain
10782,enshaad
10783,spiritual trance
10784,united arab emirates
10785,kuran
10786,saudades
10787,cocaine
10788,brasileiras tem boom boom
10789,really great punk rock
10790,the best punk rock album of 2006
10791,in-fucking-credible
10792,h
10793,deutscher rock
10794,kultrock
10795,bad reptile
10796,epic ballads
10797,mossy
10798,mossy rock
10799,bff
10800,my bff
10801,neverever
10802,bff band
10803,bff rock
10804,444
10805,masaru
10806,528hz
10807,funk folk
10808,chat
10809,secret
10810,room
10811,chatroom
10812,528
10813,444hz
10814,emoto
10815,childrens
10816,sesame street
10817,zombie
10818,bacon
10819,fever
10820,frequency
10821,vibration
10822,its me bitches
10823,its me bitchs
10824,oldie
10825,cats
10826,white metal
10827,lefties
10828,anarchist
10829,d-beat
10830,songwriters
10831,muka muka
10832,jolly
10833,oyaebu
10834,songs that make you wanna get up and dance
10835,tetris-core
10836,8 bit peoples
10837,naturally
10838,hardcoregutural
10839,fd
10840,brazilian rulez
10841,rap eletronic
10842,kelis - i want your love
10843,dawn of ashes -angels
10844,deftones  root
10845,skatepunk
10846,dream street
10847,native american music
10848,jermaine jackson
10849,guyana
10850,guyanese
10851,funky pop
10852,jason white
10853,fob
10854,guitarrist
10855,myfavoritesongs
10856,think geek
10857,my shoes are speaking
10858,strange voice rap
10859,brainy
10860,mf doom
10861,toy
10862,new-hop
10863,locking
10864,fix your damn tags
10865,insane guitarists
10866,posteverything
10867,dub techno
10868,popping
10869,drumz
10870,free album
10871,to write love on my arms
10872,marissa cooper
10873,quod me nutrit me destruit
10874,soundtrack of my childhood
10875,my own private sunshine
10876,effy
10877,happygoodfunandhandclaps
10878,must see live before dying
10879,always be my konstantine
10880,minskcore
10881,jennifers body
10882,classical music
10883,leftovergrooves
10884,musthavealbums
10885,groovesuspects
10886,myupbeats
10887,smooth reggae
10888,collectables
10889,artists of my 80s
10890,maghreb
10891,tunisia
10892,berber
10893,tuareg
10894,kabyle
10895,desert
10896,sahara
10897,marrakech
10898,algeria
10899,rabat
10900,tanger
10901,world groove
10902,oran
10903,alger
10904,sousse
10905,rai
10906,amazigh
10907,maghrebi
10908,mediterrania
10909,orient
10910,casablanca
10911,arabica
10912,imazighen
10913,rif
10914,drum bass
10915,travel
10916,blissrock
10917,newgaze
10918,kill rock stars
10919,newgazer
10920,rural colours
10921,italian prog
10922,oriental metal
10923,mutant hop
10924,undergroung hip-hop
10925,hulehap
10926,hip-hop kovsh
10927,graffity hip hop
10928,khimki rap
10929,under hop
10930,zalepi svoe dulo
10931,new school
10932,shanson
10933,black rap
10934,miami bass
10935,bee gees
10936,flower power
10937,dj's
10938,v-ice
10939,south a1a
10940,babywhoo
10941,radio free download
10942,free song download
10943,funky house mxes
10944,bsp
10945,ic
10946,i see you
10947,icu
10948,iseeyou
10949,iseeu
10950,hip hop soul
10951,mandopop
10952,alternative hip hop
10953,dance-rock
10954,am
10955,grindgore
10956,gooosecore
10957,out
10958,street
10959,eat me
10960,should not wear clothes
10961,delicious
10962,creativity
10963,brazil queen
10964,should win american idol
10965,queen of flop
10966,fuck the other tags
10967,kings of flop
10968,next queen of pop
10969,you cannot listen to this without singing along
10970,mothers day
10971,first track scrobbled in 2010
10972,first track scrobbled in 2011
10973,dont judge an album by its cover
10974,lady delish
10975,funky white bitch
10976,rurouni kenshin
10977,asia queen
10978,top cd
10979,french girls
10980,ayumi hamasaki
10981,avex trax
10982,yui
10983,btvs
10984,wicked women
10985,winnipeg
10986,live music archive
10987,dimeadozen dot org
10988,matts
10989,matt braunger
10990,matt dwyer
10991,matts radio
10992,ast
10993,a special thing
10994,daily show
10995,wyatt cenac
10996,atmospheric drum and bass
10997,classic house
10998,jazzy house
10999,detroit techno
11000,broken beat
11001,ron trent
11002,drumfunk
11003,progressive breaks
11004,disco house
11005,intelligent drum and bass
11006,london symphony
11007,american vocalists
11008,brazilpop
11009,mel c
11010,symphony orchestra
11011,london voices
11012,star wars
11013,ursa
11014,whisper
11015,curitiba
11016,velha guarda
11017,doce
11018,campeao dos campeoes
11019,a mais temida
11020,tricolor paulista
11021,sao paulo futebol club
11022,bonde do mal
11023,sweet music
11024,amazing girl
11025,georgian blues
11026,teenagerpunk
11027,ironico
11028,banda do sul
11029,vamo ser campeao
11030,indie jazz rock
11031,indie folk acustic art
11032,electric fuck
11033,sarcastico
11034,brasil-franca
11035,demode
11036,classicorockinroll
11037,indie rock blase
11038,eletro-samba
11039,new folk
11040,garage-rock
11041,nao me amole
11042,german rap
11043,ey yo
11044,punchlinerap
11045,german dream
11046,düsseldorf
11047,st. pauli
11048,german hip hop
11049,godsilla
11050,offenbach
11051,frankfurt am main
11052,freiburgs finest
11053,queensbridge
11054,queens
11055,perfect album
11056,lisa taylor
11057,beach music
11058,don dixon
11059,post-replacements
11060,skowee
11061,egzamin
11062,polecane
11063,hype
11064,sugary
11065,dancante
11066,songs that cheer me up
11067,whoah yeah
11068,songs that are important to me
11069,elecronica
11070,happy thoughts
11071,look at the sky tonight
11072,simply amazing
11073,fuck it all and lets dance
11074,my love
11075,jared is hot
11076,makes want to dance
11077,i would give this two hearts if i could
11078,quit these pretentious things and just punch the clock
11079,we run away but dont know why
11080,80s songs not actually made in the 80s
11081,songs to sing in the shower
11082,songs that makes you want to be rich
11083,fell in love
11084,songs that describes your life
11085,better than your music
11086,early mtv
11087,sun
11088,listen to again
11089,nothing you said today is gonna bring me down
11090,amazin beat
11091,songs are like time machines
11092,emo by april
11093,dead by april
11094,melodic alternative metal
11095,pop death metal
11096,pop metalcore
11097,ou nao
11098,rs
11099,barroque
11100,irish folk punk rock
11101,this is a song about being happy
11102,romantic love songs
11103,tru madafaking dark anal bleeding porngrind
11104,hier koennte ihre werbung stehen
11105,jewbashing
11106,kirov
11107,actors
11108,mine
11109,visionary
11110,seen live but wasnt quite sober
11111,riqueza
11112,seducao
11113,better than bjork
11114,good-weird
11115,alias
11116,style icon
11117,female of sorrow
11118,la diva turca
11119,surunuyorum
11120,sing for peace
11121,makes you dance
11122,ajda forever
11123,voice of beirut
11124,boyfriend material
11125,lollipop
11126,film music composer
11127,hk-pop
11128,j-electro
11129,angura kei
11130,ps company
11131,g-zas
11132,jap rap
11133,visual key
11134,ruki
11135,the gazette
11136,blaarty hardcore
11137,experimemtal
11138,dub-step
11139,internally drilling techno
11140,riot
11141,ayu
11142,berryz koubou
11143,c-ute
11144,ami suzuki
11145,momusu
11146,buono
11147,jpop favorites
11148,hello project kids
11149,ai otsuka
11150,nami tamaki
11151,snsd
11152,freakshow
11153,music for car
11154,lemme tell you bout a girl i know
11155,power groove
11156,alternativ
11157,evil disco
11158,los hermanos
11159,one love
11160,not-emo
11161,songs to download later
11162,songs that make me happy in the pants :d
11163,songs that make me want to make love
11164,its not fucking emo for petes sakes
11165,songs that make me laugh til i shit myself but are still good songs
11166,overplayed
11167,yay
11168,i like girls
11169,impressive
11170,toe-tapping
11171,songs that would explain my life with the lyrics
11172,wicked not well known bands :d
11173,songs that make me want to eat cake
11174,1337
11175,leet
11176,1337 guitar players
11177,awesome in your face
11178,luff this song
11179,its three seconds in and i already like this song mucho mucho :p
11180,man beating a goat
11181,orgasm-inducing-ska
11182,gay church folk music
11183,the very best song ever with no argument whatsoever :d
11184,songs to try and figure what amp theyre using cause its cool sounding
11185,the ultimate amazing bestestest song evar
11186,lesbians
11187,songs that make me feel like a man
11188,moe
11189,the melancholy of suzumiya haruhi
11190,asahina mikuru
11191,mai otome
11192,ryuichi sakamoto works
11193,kiyonori matsuo
11194,haruomi hosono works
11195,happy end
11196,a long vacation
11197,docomo cm
11198,808state
11199,female drummer
11200,j-house
11201,cinema
11202,ryomei shirai
11203,beatniks
11204,masamichi sugi
11205,niagara
11206,martin lee gore
11207,evergreen pop
11208,takkyu ishino
11209,tsutsumi kyohei
11210,yasuyuki okamura
11211,yukihiro takahashi
11212,hosono haruomi
11213,trex
11214,alison moyet
11215,emotional song
11216,trucker metal
11217,gore
11218,heavenly voice
11219,renaissance new age
11220,dead music
11221,super sexy sweet bornt honey skin j-pop star on the extra-high heels
11222,trip rock
11223,industrial blues
11224,effortlessly cool
11225,about dreams
11226,reik
11227,favela chic
11228,vozes do morro
11229,commercial
11230,mainstream
11231,discovery
11232,discovery channel
11233,david ayers
11234,the shift
11235,felix tod
11236,awesome-ness
11237,the songs that make me sick with butterflies
11238,hand claps
11239,venus rock
11240,baby making music
11241,forro pe de serra
11242,coco
11243,why is this only a bonus track
11244,future hip-hop
11245,chi-town
11246,hips
11247,beautiful melody
11248,amazing collaboration
11249,sunny day melancholy
11250,life saving
11251,soothing nightmare
11252,entrancing
11253,dark magic
11254,lovely sadness
11255,oh how precious
11256,forlorn road songs
11257,beautifle
11258,seth cohen would listen to this
11259,music from the oc
11260,bands that start with the
11261,boy with guitar
11262,angry chick music
11263,getcrunk
11264,new york rap
11265,andrew mcmahon
11266,country southernrock ugamusic
11267,rnb breakupmusic
11268,souther rock
11269,corey smith
11270,uga music
11271,rockstar:supernova
11272,lukas rossi
11273,rufus wainwright
11274,dance dance dance
11275,courtney love
11276,oh canada
11277,something that makes sad things ok
11278,living in the suburbs in the 1980s
11279,hollywood
11280,moms vinyl collection
11281,absoluta -q
11282,aaaaa
11283,romantico
11284,day26
11285,stadium music
11286,forever in a day
11287,making the band 4
11288,girlamazing
11289,heartbroke
11290,smash it up
11291,dj gold
11292,synth-punk
11293,potty mouth
11294,new cross
11295,fuzz
11296,mstrkrft
11297,the smell
11298,toy soldier records
11299,musicteam motivational
11300,helentest1
11301,never have good speakers mattered less
11302,all-girl
11303,remix of health
11304,sugababes
11305,inspirational songs
11306,sexy and fierce
11307,kind of beautiful swoonworthy and timestopping
11308,synth attack
11309,sexy guitar hey
11310,incredibly sexual
11311,jet set radio future
11312,electrolash
11313,ozzy osbourne ozzy metal heavy metal zakk wylde zakk
11314,zakk
11315,ozzy
11316,mike bordin
11317,morumbi
11318,eu fui
11319,raridades
11320,smoking music
11321,guns
11322,axl
11323,9th strikes again
11324,modern day boom bap
11325,unknown gem
11326,premo
11327,just blaze
11328,nigga got socked
11329,best rapper ever
11330,trap musik
11331,thank you based god
11332,grimey
11333,lyrical homicide of 50 cent
11334,epitome of hip hop
11335,sid roams
11336,dj khalil
11337,makes me reminisce
11338,nasty nas
11339,life goes on
11340,diamond head
11341,machine head
